AnimalID,Breed,Age,Weight,LactationPeriod,HealthStatus,FeedType,FeedAmount,WaterIntake,Temperature,Humidity,BarnCondition,PastMilkProduction,MilkingFrequency,VetVisits,MilkProduction
1,BreedC,9,634,152,Sick,TypeA,30.237385840685388,59.649301293968875,31.042827785161073,75.6473936417581,Dirty,18.465910974040604,2,1,121.97532349624359
2,BreedA,6,491,278,Healthy,TypeA,10.346907498114962,84.54935914231417,24.994508738684154,54.32722988554816,Moderate,10.72434163072617,2,1,276.39846712465663
3,BreedB,4,493,157,Healthy,TypeC,19.08318362313088,71.9407142983207,33.28664816668255,84.90889360200504,Dirty,28.345519287720236,3,1,296.76412934041844
4,BreedC,6,503,254,Healthy,TypeA,21.050840940728293,94.18786962441182,30.733898346639073,72.49392821923578,Moderate,18.3993535987193,3,0,239.33796139506575
5,BreedA,8,391,251,Sick,TypeC,25.59376138654381,84.47204066525694,16.9694784067796,34.41702153209428,Dirty,10.205949723043833,3,0,116.43015221857856
6,BreedA,3,625,281,Healthy,TypeB,27.532377721444522,65.68565419546552,24.789916996747625,38.31511479252923,Moderate,19.667379078785693,3,0,268.9694255070813
7,BreedB,7,575,208,Healthy,TypeA,33.7963297098353,81.86315201856652,30.856840813999195,74.9074333505801,Dirty,11.86364053983606,1,2,165.11255881024073
8,BreedB,6,344,267,Sick,TypeC,34.82531767617657,72.34674149770373,17.086924543778505,80.90131966761234,Clean,21.255672445265155,3,2,111.02975429388661
9,BreedC,7,440,194,Sick,TypeB,37.62249990333484,85.24575700743682,25.957192167369236,74.64053986396728,Dirty,13.047070501896856,1,0,185.7498934035787
10,BreedA,1,513,278,Sick,TypeC,15.529762626352923,28.050265061448208,32.14470410003846,47.79872329694831,Clean,25.070448708833425,2,1,105.54167533039617
11,BreedA,5,697,262,Healthy,TypeA,10.433939474814652,62.71859607590051,34.43929314519359,76.57359258111067,Dirty,16.670551949311303,3,2,209.89462168058213
12,BreedC,3,382,278,Healthy,TypeC,23.390438172713175,26.835736394741563,27.1369188227931,35.619784827798284,Clean,21.6016145958927,1,1,284.52535572540023
13,BreedA,4,381,270,Sick,TypeA,16.555297290044756,75.82813885634366,24.398949295059726,68.84850110566369,Moderate,11.837631600795113,2,1,244.20166381252383
14,BreedC,2,555,260,Sick,TypeB,23.90574442693157,83.76875547138405,31.053975725995326,76.62152847584473,Clean,11.02397517973705,1,0,240.47470913683736
15,BreedC,5,508,197,Sick,TypeA,23.089874486494374,21.672423377779744,15.506712651140074,51.169253553550774,Dirty,13.345061853375258,2,0,229.97293438807955
